Country,Year,Age,Population,Sex
France,2018,90,122911.79,f
France,2018,91,108065.41,f
France,2018,92,92842.19,f
France,2018,93,75723.37,f
France,2018,94,62945.07,f
France,2018,95,50104.46,f
France,2018,96,39739.79,f
France,2018,97,29426.41,f
France,2018,98,12937.1,f
France,2018,99,8091.05,f
France,2018,100,4989.47,f
France,2018,101,2928.54,f
France,2018,102,2289.49,f
France,2018,103,2185.11,f
France,2018,104,1473.76,f
France,2018,105,547.97,f
France,2018,106,279.78,f
France,2018,107,148.46,f
France,2018,108,73.08,f
France,2018,109,35.08,f
France,2018,110,24.82,f
France,2018,0,351478,m
France,2018,1,362654,m
France,2018,2,372140,m
France,2018,3,381804,m
France,2018,4,388963,m
France,2018,5,399379,m
France,2018,6,400934,m
France,2018,7,412426,m
France,2018,8,410862,m
France,2018,9,412660,m
France,2018,10,407991,m
France,2018,11,414561,m
France,2018,12,405225,m
France,2018,13,404467,m
France,2018,14,403591,m
France,2018,15,407354,m
France,2018,16,417372,m
France,2018,17,422219,m
France,2018,18,397255,m
France,2018,19,391431,m
France,2018,20,374903,m
France,2018,21,375494,m
France,2018,22,367534,m
France,2018,23,351171,m
France,2018,24,348260,m
France,2018,25,362555,m
France,2018,26,367233,m
France,2018,27,371994,m
France,2018,28,372508,m
France,2018,29,378706,m
France,2018,30,379000,m
France,2018,31,385286,m
France,2018,32,385221,m
France,2018,33,383140,m
France,2018,34,378923,m
France,2018,35,404664,m
France,2018,36,410258,m
France,2018,37,415911,m
France,2018,38,393910,m
France,2018,39,387363,m
France,2018,40,392378,m
France,2018,41,381880,m
France,2018,42,393190,m
France,2018,43,414000,m
France,2018,44,436146,m
France,2018,45,446859,m
France,2018,46,446238,m
France,2018,47,435047,m
France,2018,48,428694,m
France,2018,49,421481,m
France,2018,50,420264,m
France,2018,51,428345,m
France,2018,52,428334,m
France,2018,53,430930,m
France,2018,54,424287,m
France,2018,55,408623,m
France,2018,56,409426,m
France,2018,57,405054,m
France,2018,58,401725,m
France,2018,59,391114,m
France,2018,60,386903,m
France,2018,61,381252,m
France,2018,62,375355,m
France,2018,63,373814,m
France,2018,64,365504,m
France,2018,65,370126,m
France,2018,66,359875,m
France,2018,67,371139,m
France,2018,68,362241,m
France,2018,69,360149,m
France,2018,70,350292,m
France,2018,71,326375,m
France,2018,72,241684,m
France,2018,73,234390,m
France,2018,74,224967,m
France,2018,75,205810,m
France,2018,76,179357,m
France,2018,77,180896,m
France,2018,78,184864,m
France,2018,79,175462,m
France,2018,80,165959,m
France,2018,81,159673,m
France,2018,82,145945,m
France,2018,83,140380,m
France,2018,84,125510,m
France,2018,85,118385,m
France,2018,86,104787,m
France,2018,87,92852,m
France,2018,88,76081,m
France,2018,89,64952.93,m
France,2018,90,53152.75,m
France,2018,91,43902.87,m
France,2018,92,34475.11,m
France,2018,93,25817.95,m
France,2018,94,19953.27,m
France,2018,95,14518.55,m
France,2018,96,10624.63,m
France,2018,97,7187.53,m
France,2018,98,2932.2,m
France,2018,99,1543.96,m
France,2018,100,838.12,m
France,2018,101,444.44,m
France,2018,102,306.96,m
France,2018,103,266.33,m
France,2018,104,154.59,m
France,2018,105,48.35,m
France,2018,106,22.52,m
France,2018,107,10.43,m
France,2018,108,4.73,m
France,2018,109,1.63,m
France,2018,110,0.25,m
France,2018,0,688984,t
France,2018,1,709558,t
France,2018,2,727634,t
France,2018,3,751503,t
France,2018,4,761078,t
France,2018,5,779368,t
France,2018,6,786370,t
France,2018,7,807643,t
France,2018,8,801136,t
France,2018,9,805874,t
France,2018,10,798486,t
France,2018,11,812164,t
France,2018,12,791903,t
France,2018,13,790615,t
France,2018,14,789113,t
France,2018,15,794322,t
France,2018,16,811456,t
France,2018,17,818928,t
France,2018,18,772177,t
France,2018,19,763916,t
France,2018,20,733775,t
France,2018,21,738437,t
France,2018,22,726434,t
France,2018,23,698778,t
France,2018,24,695591,t
France,2018,25,726184,t
France,2018,26,735690,t
France,2018,27,750443,t
France,2018,28,759867,t
France,2018,29,772300,t
France,2018,30,776138,t
France,2018,31,792161,t
France,2018,32,790445,t
France,2018,33,785123,t
France,2018,34,776939,t
France,2018,35,827236,t
France,2018,36,837002,t
France,2018,37,847502,t
France,2018,38,803128,t
France,2018,39,786530,t
France,2018,40,791364,t
France,2018,41,771910,t
France,2018,42,792994,t
France,2018,43,834611,t
France,2018,44,880515,t
France,2018,45,900357,t
France,2018,46,896426,t
France,2018,47,876719,t
France,2018,48,865478,t
France,2018,49,854776,t
France,2018,50,851187,t
France,2018,51,869374,t
France,2018,52,871423,t
France,2018,53,879622,t
France,2018,54,867932,t
France,2018,55,836957,t
France,2018,56,838794,t
France,2018,57,833765,t
France,2018,58,830158,t
France,2018,59,812574,t
France,2018,60,805816,t
France,2018,61,798219,t
France,2018,62,789787,t
France,2018,63,785606,t
France,2018,64,769374,t
France,2018,65,779869,t
France,2018,66,758750,t
France,2018,67,784143,t
France,2018,68,769195,t
France,2018,69,764176,t
France,2018,70,745443,t
France,2018,71,700673,t
France,2018,72,523459,t
France,2018,73,509757,t
France,2018,74,492435,t
France,2018,75,452094,t
France,2018,76,399556,t
France,2018,77,410474,t
France,2018,78,426046,t
France,2018,79,410038,t
France,2018,80,395001,t
France,2018,81,387834,t
France,2018,82,365289,t
France,2018,83,359025,t
France,2018,84,329575,t
France,2018,85,320878,t
France,2018,86,293078,t
France,2018,87,270460,t
France,2018,88,229579,t
France,2018,89,204115.72,t
France,2018,90,176064.54,t
France,2018,91,151968.28,t
France,2018,92,127317.3,t
France,2018,93,101541.32,t
France,2018,94,82898.34,t
France,2018,95,64623.01,t
France,2018,96,50364.42,t
France,2018,97,36613.94,t
France,2018,98,15869.3,t
France,2018,99,9635.01,t
France,2018,100,5827.59,t
France,2018,101,3372.98,t
France,2018,102,2596.45,t
France,2018,103,2451.44,t
France,2018,104,1628.35,t
France,2018,105,596.32,t
France,2018,106,302.3,t
France,2018,107,158.89,t
France,2018,108,77.81,t
France,2018,109,36.71,t
France,2018,110,25.07,t
Germany,2017,0,384735,f
Germany,2017,1,370820,f
Germany,2017,2,366361,f
Germany,2017,3,353479,f
Germany,2017,4,352463,f
Germany,2017,5,345166,f
Germany,2017,6,353199,f
Germany,2017,7,347094,f
Germany,2017,8,356978,f
Germany,2017,9,354300,f
Germany,2017,10,346854,f
Germany,2017,11,352305,f
Germany,2017,12,360196,f
Germany,2017,13,360084,f
Germany,2017,14,365234,f
Germany,2017,15,373495,f
Germany,2017,16,391999,f
Germany,2017,17,391987,f
Germany,2017,18,403949,f
Germany,2017,19,424041,f
Germany,2017,20,424854,f
Germany,2017,21,419395,f
Germany,2017,22,428110,f
Germany,2017,23,446961,f
Germany,2017,24,458781,f
Germany,2017,25,478296,f
Germany,2017,26,524395,f
Germany,2017,27,520945,f
Germany,2017,28,532729,f
Germany,2017,29,523286,f
Germany,2017,30,517944,f
Germany,2017,31,503341,f
Germany,2017,32,501801,f
Germany,2017,33,505012,f
Germany,2017,34,516797,f
Germany,2017,35,515876,f
Germany,2017,36,519009,f
Germany,2017,37,494747,f
Germany,2017,38,487725,f
Germany,2017,39,483075,f
Germany,2017,40,475288,f
Germany,2017,41,461879,f
Germany,2017,42,469802,f
Germany,2017,43,474234,f
Germany,2017,44,512426,f
Germany,2017,45,562689,f
Germany,2017,46,583694,f
Germany,2017,47,624889,f
Germany,2017,48,654117,f
Germany,2017,49,671780,f
Germany,2017,50,689115,f
Germany,2017,51,689985,f
Germany,2017,52,703375,f
Germany,2017,53,698174,f
Germany,2017,54,677406,f
Germany,2017,55,669440,f
Germany,2017,56,647001,f
Germany,2017,57,628398,f
Germany,2017,58,593393,f
Germany,2017,59,580147,f
Germany,2017,60,565179,f
Germany,2017,61,549761,f
Germany,2017,62,542480,f
Germany,2017,63,526042,f
Germany,2017,64,524361,f
Germany,2017,65,512258,f
Germany,2017,66,510567,f
Germany,2017,67,490517,f
Germany,2017,68,445053,f
Germany,2017,69,418298,f
Germany,2017,70,363537,f
Germany,2017,71,321149,f
Germany,2017,72,425271,f
Germany,2017,73,428679,f
Germany,2017,74,412587,f
Germany,2017,75,500246,f
Germany,2017,76,522375,f
Germany,2017,77,508305,f
Germany,2017,78,463957,f
Germany,2017,79,423994,f
Germany,2017,80,399061,f
Germany,2017,81,372326,f
Germany,2017,82,330744,f
Germany,2017,83,253704,f
Germany,2017,84,239595,f
Germany,2017,85,228886,f
Germany,2017,86,224013,f
Germany,2017,87,199047,f
Germany,2017,88,176474,f
Germany,2017,89,146894.39,f
Germany,2017,90,129308.23,f
Germany,2017,91,112073.62,f
Germany,2017,92,88416.79,f
Germany,2017,93,70343.25,f
Germany,2017,94,56500.94,f
Germany,2017,95,44401.87,f
Germany,2017,96,31958.66,f
Germany,2017,97,17312.36,f
Germany,2017,98,7527.49,f
Germany,2017,99,4820.78,f
Germany,2017,100,3432.2,f
Germany,2017,101,2738.99,f
Germany,2017,102,2163.69,f
Germany,2017,103,1177.02,f
Germany,2017,104,670.5,f
Germany,2017,105,333.04,f
Germany,2017,106,156.27,f
Germany,2017,107,81.48,f
Germany,2017,108,32.89,f
Germany,2017,109,13.52,f
Germany,2017,110,7.12,f
Germany,2017,0,403564,m
Germany,2017,1,391699,m
Germany,2017,2,386856,m
Germany,2017,3,373724,m
Germany,2017,4,372745,m
Germany,2017,5,364483,m
Germany,2017,6,372791,m
Germany,2017,7,367520,m
Germany,2017,8,376926,m
Germany,2017,9,375470,m
Germany,2017,10,368644,m
Germany,2017,11,372775,m
Germany,2017,12,381238,m
Germany,2017,13,381743,m
Germany,2017,14,389122,m
Germany,2017,15,401366,m
Germany,2017,16,425176,m
Germany,2017,17,437671,m
Germany,2017,18,448700,m
Germany,2017,19,474485,m
Germany,2017,20,472015,m
Germany,2017,21,464476,m
Germany,2017,22,472217,m
Germany,2017,23,488896,m
Germany,2017,24,498326,m
Germany,2017,25,517835,m
Germany,2017,26,569618,m
Germany,2017,27,560561,m
Germany,2017,28,576162,m
Germany,2017,29,562929,m
Germany,2017,30,550259,m
Germany,2017,31,532987,m
Germany,2017,32,528086,m
Germany,2017,33,527169,m
Germany,2017,34,537679,m
Germany,2017,35,529587,m
Germany,2017,36,531441,m
Germany,2017,37,504917,m
Germany,2017,38,497865,m
Germany,2017,39,493796,m
Germany,2017,40,482589,m
Germany,2017,41,471244,m
Germany,2017,42,475382,m
Germany,2017,43,478790,m
Germany,2017,44,520352,m
Germany,2017,45,573121,m
Germany,2017,46,594048,m
Germany,2017,47,639442,m
Germany,2017,48,669654,m
Germany,2017,49,686478,m
Germany,2017,50,704842,m
Germany,2017,51,707768,m
Germany,2017,52,718576,m
Germany,2017,53,710558,m
Germany,2017,54,684508,m
Germany,2017,55,670968,m
Germany,2017,56,646119,m
Germany,2017,57,626157,m
Germany,2017,58,589191,m
Germany,2017,59,572312,m
Germany,2017,60,552474,m
Germany,2017,61,530011,m
Germany,2017,62,513037,m
Germany,2017,63,491105,m
Germany,2017,64,486830,m
Germany,2017,65,473859,m
Germany,2017,66,470070,m
Germany,2017,67,452030,m
Germany,2017,68,410508,m
Germany,2017,69,380141,m
Germany,2017,70,326626,m
Germany,2017,71,280396,m
Germany,2017,72,371321,m
Germany,2017,73,371729,m
Germany,2017,74,353642,m
Germany,2017,75,417244,m
Germany,2017,76,425109,m
Germany,2017,77,404467,m
Germany,2017,78,362215,m
Germany,2017,79,321645,m
Germany,2017,80,293429,m
Germany,2017,81,264228,m
Germany,2017,82,226608,m
Germany,2017,83,166139,m
Germany,2017,84,149137,m
Germany,2017,85,135075,m
Germany,2017,86,124399,m
Germany,2017,87,104534,m
Germany,2017,88,88436,m
Germany,2017,89,67680.25,m
Germany,2017,90,51497.6,m
Germany,2017,91,39235.46,m
Germany,2017,92,26572.33,m
Germany,2017,93,19415.25,m
Germany,2017,94,15020.88,m
Germany,2017,95,10722.95,m
Germany,2017,96,7182.39,m
Germany,2017,97,3645.11,m
Germany,2017,98,1455.6,m
Germany,2017,99,882.54,m
Germany,2017,100,572.99,m
Germany,2017,101,397.78,m
Germany,2017,102,302.01,m
Germany,2017,103,159.71,m
Germany,2017,104,88.69,m
Germany,2017,105,41.98,m
Germany,2017,106,18.31,m
Germany,2017,107,8.82,m
Germany,2017,108,2,m
Germany,2017,109,3.48,m
Germany,2017,110,1.52,m
Germany,2017,0,788299,t
Germany,2017,1,762519,t
Germany,2017,2,753217,t
Germany,2017,3,727203,t
Germany,2017,4,725208,t
Germany,2017,5,709649,t
Germany,2017,6,725990,t
Germany,2017,7,714614,t
Germany,2017,8,733904,t
Germany,2017,9,729770,t
Germany,2017,10,715498,t
Germany,2017,11,725080,t
Germany,2017,12,741434,t
Germany,2017,13,741827,t
Germany,2017,14,754356,t
Germany,2017,15,774861,t
Germany,2017,16,817175,t
Germany,2017,17,829658,t
Germany,2017,18,852649,t
Germany,2017,19,898526,t
Germany,2017,20,896869,t
Germany,2017,21,883871,t
Germany,2017,22,900327,t
Germany,2017,23,935857,t
Germany,2017,24,957107,t
Germany,2017,25,996131,t
Germany,2017,26,1094013,t
Germany,2017,27,1081506,t
Germany,2017,28,1108891,t
Germany,2017,29,1086215,t
Germany,2017,30,1068203,t
Germany,2017,31,1036328,t
Germany,2017,32,1029887,t
Germany,2017,33,1032181,t
Germany,2017,34,1054476,t
Germany,2017,35,1045463,t
Germany,2017,36,1050450,t
Germany,2017,37,999664,t
Germany,2017,38,985590,t
Germany,2017,39,976871,t
Germany,2017,40,957877,t
Germany,2017,41,933123,t
Germany,2017,42,945184,t
Germany,2017,43,953024,t
Germany,2017,44,1032778,t
Germany,2017,45,1135810,t
Germany,2017,46,1177742,t
Germany,2017,47,1264331,t
Germany,2017,48,1323771,t
Germany,2017,49,1358258,t
Germany,2017,50,1393957,t
Germany,2017,51,1397753,t
Germany,2017,52,1421951,t
Germany,2017,53,1408732,t
Germany,2017,54,1361914,t
Germany,2017,55,1340408,t
Germany,2017,56,1293120,t
Germany,2017,57,1254555,t
Germany,2017,58,1182584,t
Germany,2017,59,1152459,t
Germany,2017,60,1117653,t
Germany,2017,61,1079772,t
Germany,2017,62,1055517,t
Germany,2017,63,1017147,t
Germany,2017,64,1011191,t
Germany,2017,65,986117,t
Germany,2017,66,980637,t
Germany,2017,67,942547,t
Germany,2017,68,855561,t
Germany,2017,69,798439,t
Germany,2017,70,690163,t
Germany,2017,71,601545,t
Germany,2017,72,796592,t
Germany,2017,73,800408,t
Germany,2017,74,766229,t
Germany,2017,75,917490,t
Germany,2017,76,947484,t
Germany,2017,77,912772,t
Germany,2017,78,826172,t
Germany,2017,79,745639,t
Germany,2017,80,692490,t
Germany,2017,81,636554,t
Germany,2017,82,557352,t
Germany,2017,83,419843,t
Germany,2017,84,388732,t
Germany,2017,85,363961,t
Germany,2017,86,348412,t
Germany,2017,87,303581,t
Germany,2017,88,264910,t
Germany,2017,89,214574.64,t
Germany,2017,90,180805.83,t
Germany,2017,91,151309.08,t
Germany,2017,92,114989.12,t
Germany,2017,93,89758.5,t
Germany,2017,94,71521.82,t
Germany,2017,95,55124.82,t
Germany,2017,96,39141.05,t
Germany,2017,97,20957.47,t
Germany,2017,98,8983.09,t
Germany,2017,99,5703.32,t
Germany,2017,100,4005.19,t
Germany,2017,101,3136.77,t
Germany,2017,102,2465.7,t
Germany,2017,103,1336.73,t
Germany,2017,104,759.19,t
Germany,2017,105,375.02,t
Germany,2017,106,174.58,t
Germany,2017,107,90.3,t
Germany,2017,108,34.89,t
Germany,2017,109,17,t
Germany,2017,110,8.64,t
Greece,2017,0,45568,f
Greece,2017,1,45224,f
Greece,2017,2,45322,f
Greece,2017,3,46155,f
Greece,2017,4,48694,f
Greece,2017,5,50986,f
Greece,2017,6,53320,f
Greece,2017,7,55677,f
Greece,2017,8,54754,f
Greece,2017,9,52092,f
Greece,2017,10,53185,f
Greece,2017,11,51586,f
Greece,2017,12,51060,f
Greece,2017,13,51352,f
Greece,2017,14,51763,f
Greece,2017,15,52188,f
Greece,2017,16,52478,f
Greece,2017,17,52722,f
Greece,2017,18,52298,f
Greece,2017,19,52517,f
Greece,2017,20,53296,f
Greece,2017,21,53103,f
Greece,2017,22,54073,f
Greece,2017,23,52921,f
Greece,2017,24,55799,f
Greece,2017,25,57589,f
Greece,2017,26,58035,f
Greece,2017,27,58906,f
Greece,2017,28,60421,f
Greece,2017,29,57351,f
Greece,2017,30,61276,f
Greece,2017,31,61596,f
Greece,2017,32,65686,f
Greece,2017,33,70534,f
Greece,2017,34,74676,f
Greece,2017,35,78034,f
Greece,2017,36,80067,f
Greece,2017,37,80652,f
Greece,2017,38,80341,f
Greece,2017,39,79632,f
Greece,2017,40,82147,f
Greece,2017,41,81530,f
Greece,2017,42,82635,f
Greece,2017,43,80154,f
Greece,2017,44,81758,f
Greece,2017,45,83184,f
Greece,2017,46,84414,f
Greece,2017,47,85301,f
Greece,2017,48,85719,f
Greece,2017,49,85952,f
Greece,2017,50,81758,f
Greece,2017,51,78505,f
Greece,2017,52,76825,f
Greece,2017,53,76164,f
Greece,2017,54,76713,f
Greece,2017,55,77167,f
Greece,2017,56,77264,f
Greece,2017,57,76369,f
Greece,2017,58,74591,f
Greece,2017,59,71898,f
Greece,2017,60,73180,f
Greece,2017,61,71082,f
Greece,2017,62,68063,f
Greece,2017,63,65138,f
Greece,2017,64,65426,f
Greece,2017,65,65397,f
Greece,2017,66,65046,f
Greece,2017,67,64407,f
Greece,2017,68,64175,f
Greece,2017,69,64139,f
Greece,2017,70,63545,f
Greece,2017,71,61048,f
Greece,2017,72,55321,f
Greece,2017,73,50197,f
Greece,2017,74,48089,f
Greece,2017,75,48815,f
Greece,2017,76,51958,f
Greece,2017,77,54449,f
Greece,2017,78,54547,f
Greece,2017,79,53315,f
Greece,2017,80,51304,f
Greece,2017,81,48267,f
Greece,2017,82,45189,f
Greece,2017,83,41926,f
Greece,2017,84,38957,f
Greece,2017,85,34862,f
Greece,2017,86,30273,f
Greece,2017,87,26895,f
Greece,2017,88,22565,f
Greece,2017,89,20891.69,f
Greece,2017,90,17493.32,f
Greece,2017,91,13768.19,f
Greece,2017,92,10129.8,f
Greece,2017,93,7384.33,f
Greece,2017,94,5512.32,f
Greece,2017,95,4102.7,f
Greece,2017,96,3005.11,f
Greece,2017,97,1969.68,f
Greece,2017,98,1269.52,f
Greece,2017,99,916.94,f
Greece,2017,100,614.72,f
Greece,2017,101,423.62,f
Greece,2017,102,255.64,f
Greece,2017,103,140.47,f
Greece,2017,104,83.01,f
Greece,2017,105,45.76,f
Greece,2017,106,24.65,f
Greece,2017,107,11.38,f
Greece,2017,108,4.92,f
Greece,2017,109,2.09,f
Greece,2017,110,0.35,f
Greece,2017,0,48359,m
Greece,2017,1,47937,m
Greece,2017,2,47825,m
Greece,2017,3,48871,m
Greece,2017,4,51604,m
Greece,2017,5,54186,m
Greece,2017,6,55964,m
Greece,2017,7,58039,m
Greece,2017,8,56947,m
Greece,2017,9,55055,m
Greece,2017,10,55867,m
Greece,2017,11,54468,m
Greece,2017,12,53890,m
Greece,2017,13,54136,m
Greece,2017,14,54783,m
Greece,2017,15,55157,m
Greece,2017,16,55456,m
Greece,2017,17,55718,m
Greece,2017,18,54595,m
Greece,2017,19,54898,m
Greece,2017,20,55654,m
Greece,2017,21,55638,m
Greece,2017,22,57049,m
Greece,2017,23,54914,m
Greece,2017,24,59052,m
Greece,2017,25,60066,m
Greece,2017,26,58426,m
Greece,2017,27,59185,m
Greece,2017,28,60313,m
Greece,2017,29,55919,m
Greece,2017,30,60257,m
Greece,2017,31,62883,m
Greece,2017,32,66413,m
Greece,2017,33,72538,m
Greece,2017,34,75693,m
Greece,2017,35,78277,m
Greece,2017,36,79990,m
Greece,2017,37,80530,m
Greece,2017,38,80295,m
Greece,2017,39,79556,m
Greece,2017,40,81934,m
Greece,2017,41,79460,m
Greece,2017,42,79860,m
Greece,2017,43,78483,m
Greece,2017,44,79178,m
Greece,2017,45,80010,m
Greece,2017,46,80601,m
Greece,2017,47,80658,m
Greece,2017,48,80117,m
Greece,2017,49,79488,m
Greece,2017,50,76520,m
Greece,2017,51,73981,m
Greece,2017,52,70505,m
Greece,2017,53,68482,m
Greece,2017,54,68753,m
Greece,2017,55,68967,m
Greece,2017,56,69130,m
Greece,2017,57,68440,m
Greece,2017,58,66731,m
Greece,2017,59,64547,m
Greece,2017,60,65215,m
Greece,2017,61,65192,m
Greece,2017,62,61331,m
Greece,2017,63,59102,m
Greece,2017,64,59498,m
Greece,2017,65,59218,m
Greece,2017,66,58531,m
Greece,2017,67,57392,m
Greece,2017,68,56244,m
Greece,2017,69,55468,m
Greece,2017,70,54689,m
Greece,2017,71,52530,m
Greece,2017,72,47531,m
Greece,2017,73,43378,m
Greece,2017,74,41171,m
Greece,2017,75,40699,m
Greece,2017,76,41391,m
Greece,2017,77,42241,m
Greece,2017,78,41522,m
Greece,2017,79,39827,m
Greece,2017,80,37563,m
Greece,2017,81,34875,m
Greece,2017,82,32100,m
Greece,2017,83,30192,m
Greece,2017,84,27044,m
Greece,2017,85,24242,m
Greece,2017,86,22130,m
Greece,2017,87,18898,m
Greece,2017,88,15062,m
Greece,2017,89,15444.89,m
Greece,2017,90,12101.44,m
Greece,2017,91,8853.39,m
Greece,2017,92,6075.23,m
