Country,Sex,Age,Date,CumEpi,CumExc,CumPos,Exposure
Chile,t,5,2020-03-15,0,-1.173883131683911,0,73093.67063066404
Chile,t,5,2020-03-22,0,0.7487958841444167,1.9226790158283276,97455.78516508234
Chile,t,5,2020-03-29,0,-0.3382379462595049,1.9226790158283276,121816.64527631452
Chile,t,5,2020-04-05,0,-0.43500472065088225,1.9226790158283276,146176.2329539354
Chile,t,5,2020-04-12,0,-3.5415247878325893,1.9226790158283276,170534.5314813502
Chile,t,5,2020-04-19,0,-1.657818749801919,3.806385053858998,194891.52543579452
Chile,t,5,2020-04-26,0,-1.7839074639100936,3.806385053858998,219247.20068833436
Chile,t,5,2020-05-03,0,-4.9198120450346785,3.806385053858998,243601.54440386614
Chile,t,5,2020-05-10,0,-6.065553867764863,3.806385053858998,267954.54504111665
Chile,t,5,2020-05-17,0,-7.221154568599761,3.806385053858998,292306.19235264306
Chile,t,5,2020-05-24,0,-9.386636048159772,3.806385053858998,316656.4773848329
Chile,t,5,2020-05-31,0,-10.562020473410968,3.806385053858998,341005.3924779043
Chile,t,5,2020-06-07,0,-12.747330279902762,3.806385053858998,365352.93126590544
Chile,t,5,2020-06-14,0,-11.942588174018702,4.611127159743057,389699.08867671515
Chile,t,5,2020-06-21,0,-11.147817135240661,5.405898198521099,414043.8609320426
Chile,t,5,2020-06-28,0,-10.36304041842631,6.190674915335449,438387.24554742733
Chile,t,5,2020-07-05,0,-12.58828162200369,6.190674915335449,462729.2417119158
Chile,t,5,2020-07-12,0,-10.823564540832258,7.95539199650688,487069.84942550823
Chile,t,5,2020-07-19,0,-11.06891302625539,7.95539199650688,511409.0686882044
Chile,t,5,2020-07-26,0,-13.324350986234343,7.95539199650688,535746.8995000045
Chile,t,5,2020-08-02,0,-14.589902385482615,7.95539199650688,560083.3418609083
Chile,t,5,2020-08-09,0,-15.865591245600534,7.95539199650688,584418.395770916
Chile,t,5,2020-08-16,0,-15.151441645210234,8.669541596897181,608752.0612300275
Chile,t,5,2020-08-23,0,-17.447477720090927,8.669541596897181,633084.3382382429
Chile,t,5,2020-08-30,0,-16.753723663314453,9.363295653673653,657415.2267955621
Chile,t,5,2020-09-06,0,-19.07020372538125,9.363295653673653,681744.726901985
Chile,t,5,2020-09-13,0,-20.396942214356542,9.363295653673653,706072.8385575119
Chile,t,5,2020-09-20,0,-21.733963496006925,9.363295653673653,730399.5617621426
Chile,t,5,2020-09-27,0,-22.08129199393725,9.363295653673653,754724.8965158771
Chile,t,5,2020-10-04,0,-22.438952189727807,9.363295653673653,779048.8428187154
Chile,t,5,2020-10-11,0,-21.806968623071864,9.995279220329598,803371.4006706575
Chile,t,5,2020-10-18,0,-23.185365891913527,9.995279220329598,827692.5700717035
Chile,t,5,2020-10-25,0,-25.57416865258592,9.995279220329598,852012.3510218534
Chile,t,5,2020-11-01,0,-25.97340161994972,9.995279220329598,876330.743521107
Chile,t,5,2020-11-08,0,-26.383089567531947,9.995279220329598,900647.7475694645
Chile,t,5,2020-11-15,0,-28.80325732766519,9.995279220329598,924963.3631669258
Chile,t,5,2020-11-22,0,-28.23392979162706,10.56460675636773,949277.590313491
Chile,t,5,2020-11-29,0,-28.675131909780053,10.56460675636773,973590.4290091599
Chile,t,5,2020-12-06,0,-32.12688869171167,10.56460675636773,997901.8792539327
Chile,t,5,2020-12-13,0,-34.58922520637496,10.56460675636773,1022211.9410478094
Chile,t,5,2020-12-20,0,-35.06216658222934,10.56460675636773,1046520.6143907899
Chile,t,5,2020-12-27,0,-37.54573800738169,10.56460675636773,1070827.899282874
Chile,t,5,2021-01-03,0,-38.039964729727934,10.56460675636773,1095133.7957240622
Chile,t,5,2021-01-10,0,-39.54487205709481,10.56460675636773,1119438.3037143543
Chile,t,5,2021-01-17,0,-42.06048535738206,10.56460675636773,1143741.42325375
Chile,t,5,2021-01-24,0,-44.586830058704976,10.56460675636773,1168043.1543422497
Chile,t,5,2021-01-31,0,-45.12393164953713,10.56460675636773,1192343.4969798531
Chile,t,5,2021-02-07,0,-46.67181567885365,10.56460675636773,1216642.4511665604
Chile,t,5,2021-02-14,0,-48.230507756274726,10.56460675636773,1240940.0169023715
Chile,t,5,2021-02-21,0,-51.80003355220943,10.56460675636773,1265236.1941872863
Chile,t,5,2021-02-28,0,-51.38041879799995,10.984221510577207,1289530.9830213052
Chile,t,5,2021-03-07,0,-53.97168928606614,10.984221510577207,1313824.3834044277
Chile,t,5,2021-03-14,0,-53.57387087005035,11.382039926592995,1338116.3953366543
Chile,t,50,2020-03-01,0,-11.035644905611989,0,23327.32134147345
Chile,t,50,2020-03-08,0,-31.05855600906773,0,46656.493723848485
Chile,t,50,2020-03-15,0,-28.068693408752353,2.9898626003153765,69987.50439178647
Chile,t,50,2020-03-22,0,-10.066019829124599,20.99253617994313,93320.34138677682
Chile,t,50,2020-03-29,0,1.9494993818599227,33.00805539092765,116654.99354713711
Chile,t,50,2020-04-05,25.028396873464672,26.977896255324595,58.036452264392324,139991.45050801296
Chile,t,50,2020-04-12,25.028396873464672,26.01920020404623,58.036452264392324,163329.70270137803
Chile,t,50,2020-04-19,25.028396873464672,25.07343802502764,58.036452264392324,186669.7413560342
Chile,t,50,2020-04-26,25.028396873464672,29.140633902068615,62.1036481414333,210011.55849761135
Chile,t,50,2020-05-03,47.10857237973188,51.220809408335825,84.1838236477005,233355.14694856745
Chile,t,50,2020-05-10,47.10857237973188,52.313983508930036,85.27699774829472,256700.5003281886
Chile,t,50,2020-05-17,47.10857237973188,69.42017256345312,102.3831868028178,280047.6130525889
Chile,t,50,2020-05-24,97.22779014485113,119.53939032857237,152.50240456793705,303396.4803347107
Chile,t,50,2020-05-31,142.3600477768627,164.67164796058393,197.63466219994862,326747.09818432434
Chile,t,50,2020-06-07,207.50535383425296,229.8169540179742,262.7799682573389,350099.4634080282
Chile,t,50,2020-06-14,274.6637142802587,296.97531446398,329.93832870334467,373453.57360924885
Chile,t,50,2020-06-21,334.83513248542545,357.1467326691467,390.1097469085114,396809.42718824086
Chile,t,50,2020-06-28,383.01960923016406,405.3312094138853,438.29422365325,420167.02334208705
Chile,t,50,2020-07-05,411.2171431283861,433.5287433121074,466.49175755147206,443526.36193493806
Chile,t,50,2020-07-12,442.4277323530524,464.73933253677365,497.7023467761383,466887.4429667939
Chile,t,50,2020-07-19,471.6513750772304,493.9629752609516,526.9259895003163,490250.2664376546
Chile,t,50,2020-07-26,498.8880694740941,521.1996696578153,554.1626838971799,513614.8323475201
Chile,t,50,2020-08-02,498.8880694740941,537.4494139006453,570.4124281400099,536981.1406963905
Chile,t,50,2020-08-09,498.8880694740941,547.7122061628288,580.6752204021934,560349.1914842657
Chile,t,50,2020-08-16,498.8880694740941,562.98804461786,595.9510588572248,583718.9847111457
Chile,t,50,2020-08-23,498.8880694740941,577.2769274393398,610.2399416787044,607090.5203770306
Chile,t,50,2020-08-30,522.18999483573,600.5788528009756,633.5418670403403,630463.7984819204
Chile,t,50,2020-09-06,522.18999483573,615.8938188765821,648.8568331159469,653838.8190258149
Chile,t,50,2020-09-13,522.18999483573,634.2218238400812,667.1848380794459,677215.5820087143
Chile,t,50,2020-09-20,522.18999483573,649.5628658655013,682.525880104866,700594.0874306186
Chile,t,50,2020-09-27,522.18999483573,664.9169431269779,697.8799573663426,723974.3352915277
Chile,t,50,2020-10-04,522.18999483573,681.2840537987541,714.2470680381188,747356.3255914416
Chile,t,50,2020-10-11,522.18999483573,682.6641960551798,715.6272102945445,770740.0583303603
Chile,t,50,2020-10-18,522.18999483573,695.0573680707125,728.0203823100771,794125.5335082839
Chile,t,50,2020-10-25,522.18999483573,713.4635680199167,746.4265822592813,817512.7511252123
Chile,t,50,2020-11-01,545.6092208932777,736.8827940774644,769.8458083168291,840901.7111811456
Chile,t,50,2020-11-08,545.6092208932777,746.3150444181352,779.2780586575,864292.4136760837
Chile,t,50,2020-11-15,545.6092208932777,753.7603172168161,786.7233314561809,887684.8586100267
Chile,t,50,2020-11-22,545.6092208932777,761.2186106485016,794.1816248878663,911079.0459829745
Chile,t,50,2020-11-29,545.6092208932777,748.6899228882935,794.1816248878663,934474.975794927
Chile,t,50,2020-12-06,545.6092208932777,752.1742521114021,797.6659541109748,957872.6480458844
Chile,t,50,2020-12-13,545.6092208932777,743.6715964931446,797.6659541109748,981272.0627358468
Chile,t,50,2020-12-20,545.6092208932777,746.1819542089465,800.1763118267768,1004673.219864814
Chile,t,50,2020-12-27,545.6092208932777,760.7053234343412,814.6996810521713,1028076.1194327859
Chile,t,50,2021-01-03,545.6092208932777,766.2417023449692,820.2360599627993,1051480.7614397628
Chile,t,50,2021-01-10,545.6092208932777,774.7910891165799,828.7854467344101,1074887.1458857444
Chile,t,50,2021-01-17,545.6092208932777,796.3534819250302,850.3478395428604,1098295.2727707308
Chile,t,50,2021-01-24,583.184617914533,833.9288789462855,887.9232365641157,1121705.1420947223
Chile,t,50,2021-01-31,583.184617914533,842.5172783564188,896.511635974249,1145116.7538577183
Chile,t,50,2021-02-07,583.184617914533,865.1186783316117,919.113035949442,1168530.1080597194
Chile,t,50,2021-02-14,583.184617914533,886.733077048154,940.7274346659841,1191945.2047007252
Chile,t,50,2021-02-21,583.184617914533,908.3604726824435,962.3548303002738,1215362.043780736
Chile,t,50,2021-02-28,583.184617914533,923.0008634109868,976.995221028817,1238780.6252997515
Chile,t,50,2021-03-07,583.184617914533,936.6542474103986,990.6486050282288,1262200.9492577717
Chile,t,50,2021-03-14,583.184617914533,954.3206228574022,1008.3149804752323,1285623.015654797
Chile,t,55,2020-03-01,0,5.294653512024382,5.294653512024382,21773.914689283396
Chile,t,55,2020-03-08,0,-0.4612565096655601,5.294653512024382,43554.08716042022
Chile,t,55,2020-03-15,0,-16.267637768783743,5.294653512024382,65340.49700551918
Chile,t,55,2020-03-22,0,-22.124404494102222,5.294653512024382,87133.12508596518
Chile,t,55,2020-03-29,0,-18.031477443673325,9.38758056245328,108931.95353241933
Chile,t,55,2020-04-05,0,-13.988783909052984,13.430274097073621,130736.9657448189
Chile,t,55,2020-04-12,0,-14.996257719527023,13.430274097073621,152548.14639237733
Chile,t,55,2020-04-19,0,-11.053839246338484,17.37269257026216,174365.48141358432
Chile,t,55,2020-04-26,0,-10.161475406916523,18.26505640968412,196188.95801620567
Chile,t,55,2020-05-03,0,-21.31911966910718,18.26505640968412,218018.56467728343
Chile,t,55,2020-05-10,23.792387613701237,2.473267944594056,42.05744402338536,239854.2911431358
Chile,t,55,2020-05-17,23.792387613701237,22.21572085280782,61.79989693159912,261696.12842935725
Chile,t,55,2020-05-24,51.48493267192897,49.908265911035556,89.49244198982686,283544.0688208183
Chile,t,55,2020-05-31,151.1275901683145,149.5509234074211,189.1350994862124,305398.10587166576
Chile,t,55,2020-06-07,255.72037381940544,254.143707058512,293.7278831373033,327258.2344053226
Chile,t,55,2020-06-14,346.2632907659115,344.6866240050181,384.2708000838094,349124.45051448804
Chile,t,55,2020-06-21,462.75634156846235,461.179674807569,500.7638508863603,370996.7515611373
Chile,t,55,2020-06-28,571.1995202033631,569.6228534424697,609.207029521261,392875.136176522
Chile,t,55,2020-07-05,639.5928148983359,638.0161481374424,677.6003242162337,414759.60409936
Chile,t,55,2020-07-12,701.9362125222343,700.359545761341,739.9437218401322,436650.1553296512
Chile,t,55,2020-07-19,731.2296999409756,729.6530331800822,769.2372092588735,458546.7898673957
Chile,t,55,2020-07-26,731.2296999409756,745.8965972566449,785.4807733354362,480449.5077125934
Chile,t,55,2020-08-02,756.4233275354007,771.0902248510702,810.6744009298615,502358.30886524444
Chile,t,55,2020-08-09,756.4233275354007,784.2339028204595,823.8180788992508,524273.19332534866
Chile,t,55,2020-08-16,785.5170427339168,813.3276180189756,852.9117940977669,546194.1610929061
Chile,t,55,2020-08-23,785.5170427339168,835.3713572978402,874.9555333766316,568121.2121679169
Chile,t,55,2020-08-30,821.5107929414113,871.3651075053347,910.9492835841261,590054.3465503809
Chile,t,55,2020-09-06,848.4545409228757,898.3088554867992,937.8930315655905,611993.5642402982
Chile,t,55,2020-09-13,848.4545409228757,899.2025880846315,938.786764163423,633938.8652376687
Chile,t,55,2020-09-20,848.4545409228757,898.0462921382873,938.786764163423,655890.2495424926
Chile,t,55,2020-09-27,848.4545409228757,921.8399544842785,962.5804265094141,677847.7171547696
Chile,t,55,2020-10-04,879.1981483947707,952.5835619561734,993.3240339813091,699811.2680744999
Chile,t,55,2020-10-11,879.1981483947707,972.2771013845963,1013.017573409732,721780.9023016834
Chile,t,55,2020-10-18,914.8416066074005,1007.9205595972262,1048.6610316223619,743756.6198363202
Chile,t,55,2020-10-25,914.8416066074005,1019.5139234187964,1060.254395443932,765738.4206784103
Chile,t,55,2020-11-01,914.8416066074005,1032.057179671094,1072.7976516962297,787726.3048279536
Chile,t,55,2020-11-08,914.8416066074005,1045.5503151729595,1086.2907871980951,809720.2722849501
Chile,t,55,2020-11-15,914.8416066074005,1042.9933167402858,1086.2907871980951,831720.3230494
Chile,t,55,2020-11-22,914.8416066074005,1061.3861711860177,1104.683641643827,853726.4571213031
Chile,t,55,2020-11-29,914.8416066074005,1077.7288653201515,1121.0263357779609,875738.6745006595
Chile,t,55,2020-12-06,914.8416066074005,1092.0213859497337,1135.318856407543,897756.975187469
Chile,t,55,2020-12-13,914.8416066074005,1093.263719878862,1136.5611903366714,919781.3591817319
Chile,t,55,2020-12-20,914.8416066074005,1104.4558539086825,1147.753324366492,941811.826483448
Chile,t,55,2020-12-27,914.8416066074005,1124.597774837391,1167.8952452952003,963848.3770926173
Chile,t,55,2021-01-03,914.8416066074005,1124.6894694602308,1167.9869399180402,985891.0110092399
Chile,t,55,2021-01-10,942.8830617166636,1152.730924569494,1196.0283950273033,1007939.7282333159
Chile,t,55,2021-01-17,978.8742641016884,1188.722126954519,1232.0195974123283,1029994.528764845
Chile,t,55,2021-01-24,1011.8152005488599,1221.6630634016904,1264.9605338594997,1052055.4126038274
Chile,t,55,2021-01-31,1051.705857841609,1261.5537206944396,1304.851191152249,1074122.379750263
Chile,t,55,2021-02-07,1051.705857841609,1284.3940856132426,1327.691556071052,1096195.430204152
Chile,t,55,2021-02-14,1081.4959171639869,1314.1841449356202,1357.4816153934296,1118274.563965494
Chile,t,55,2021-02-21,1081.4959171639869,1317.9238854361374,1361.2213558939468,1140359.7810342894
Chile,t,55,2021-02-28,1125.1853256142517,1361.6132938864025,1404.9107643442119,1162451.0814105382
Chile,t,55,2021-03-07,1159.824388782916,1396.2523570550668,1439.5498275128762,1184548.4650942401
Chile,t,55,2021-03-14,1189.4130934356726,1425.8410617078234,1469.1385321656328,1206651.9320853953
Chile,t,60,2020-03-01,0,-14.610816882890163,0,18747.166443580103
Chile,t,60,2020-03-08,0,-10.634126958037768,3.976689924852394,37502.777932642806
Chile,t,60,2020-03-15,0,5.798464876729952,20.409281759620114,56266.830710537186
Chile,t,60,2020-03-22,0,5.5721141194743495,20.409281759620114,75039.32123248345
Chile,t,60,2020-03-29,0,-0.40919250087958403,20.409281759620114,93820.24616557287
Chile,t,60,2020-04-05,0,-1.2206718276667914,20.409281759620114,112609.6023887679
Chile,t,60,2020-04-12,0,-11.91493878829175,20.409281759620114,131407.38699290206
Chile,t,60,2020-04-19,0,-9.52042152006996,22.803799027841904,150213.59728068
Chile,t,60,2020-04-26,0,-8.040062574550973,24.28415797336089,169028.23076667747
Chile,t,60,2020-05-03,0,-14.450373261935596,24.28415797336089,187851.2851773413
Chile,t,60,2020-05-10,0,-7.700906242701166,31.03362499259532,206682.75845098952
Chile,t,60,2020-05-17,0,0.2857944574491569,39.020325692745644,225522.64873781116
Chile,t,60,2020-05-24,72.32792247664301,72.61371693409217,111.34824816938865,244370.9543998665
Chile,t,60,2020-05-31,158.12654903589714,158.4123434933463,197.14687472864279,263227.67401108675
Chile,t,60,2020-06-07,288.5492398215712,288.8350342790203,327.56956551431676,282092.80635727436
Chile,t,60,2020-06-14,427.7710416553217,428.05683611277084,466.7913673480673,300966.35043610295
Chile,t,60,2020-06-21,589.9859483522658,590.2717428097151,629.0062740450115,319848.30545711704
Chile,t,60,2020-06-28,700.4036619034401,700.6894563608893,739.4239875961857,338738.6708417324
Chile,t,60,2020-07-05,787.2459247721098,787.531719229559,826.2662504648555,357637.4463712807
Chile,t,60,2020-07-12,843.7425187113868,844.0283131688359,882.7628444041325,376544.6320457619
Chile,t,60,2020-07-19,843.7425187113868,871.4128300562259,910.1473612915224,395460.227865176
Chile,t,60,2020-07-26,843.7425187113868,885.9183304507623,924.6528616860587,414384.2338295229
Chile,t,60,2020-08-02,843.7425187113868,916.7730155787756,955.5075468140722,433316.64993880276
Chile,t,60,2020-08-09,843.7425187113868,907.196035568056,955.5075468140722,452257.47619301546
Chile,t,60,2020-08-16,843.7425187113868,906.3935497680355,955.5075468140722,471206.7125921611
Chile,t,60,2020-08-23,886.9041114060587,949.5551424627074,998.669139508744,490164.3591362396
Chile,t,60,2020-08-30,886.9041114060587,953.8506801423825,1002.964677188419,509130.415825251
Chile,t,60,2020-09-06,886.9041114060587,963.4276759967836,1012.5416730428202,528104.8826591953
Chile,t,60,2020-09-13,886.9041114060587,941.409204858413,1012.5416730428202,547087.7596380725
Chile,t,60,2020-09-20,886.9041114060587,930.8923889475873,1012.5416730428202,566079.0467618825
Chile,t,60,2020-09-27,886.9041114060587,948.9474528590326,1030.5967369542655,585078.7440306254
Chile,t,60,2020-10-04,886.9041114060587,979.61732650778,1061.2666106030129,604086.8514443013
Chile,t,60,2020-10-11,886.9041114060587,994.9177581737392,1076.567042268972,623103.3690029101
Chile,t,60,2020-10-18,918.8242402198779,1026.8378869875582,1108.4871710827913,642128.2967064517
Chile,t,60,2020-10-25,918.8242402198779,1046.3412154937173,1127.9904995889501,661161.6345549262
Chile,t,60,2020-11-01,918.8242402198779,1055.3669183082584,1137.0162024034912,680203.3825483336
Chile,t,60,2020-11-08,954.2887440008203,1090.8314220892007,1172.4807061844335,699253.5406866738
Chile,t,60,2020-11-15,954.2887440008203,1107.6301945811679,1189.2794786764007,718312.108969947
Chile,t,60,2020-11-22,954.2887440008203,1114.6396857650352,1196.2889698602683,737379.087398153
Chile,t,60,2020-11-29,989.3684296821048,1149.7193714463199,1231.3686555415527,756454.475971292
Chile,t,60,2020-12-06,989.3684296821048,1162.7138582437437,1244.3631423389768,775538.2746893639
Chile,t,60,2020-12-13,989.3684296821048,1165.4550182131322,1247.1043023083653,794630.4835523686
Chile,t,60,2020-12-20,989.3684296821048,1176.764130646356,1258.4134147415891,813731.1025603062
Chile,t,60,2020-12-27,989.3684296821048,1184.4540173889397,1266.1033014841726,832840.1317131767
Chile,t,60,2021-01-03,989.3684296821048,1183.3311658839111,1266.1033014841726,851957.57101098
Chile,t,60,2021-01-10,989.3684296821048,1210.1978407258737,1292.969976326135,871083.4204537163
Chile,t,60,2021-01-17,1033.0247784919038,1253.8541895356727,1336.6263251359342,890217.6800413855
Chile,t,60,2021-01-24,1113.2709412122972,1334.1003522560661,1416.8724878563276,909360.3497739875
Chile,t,60,2021-01-31,1113.2709412122972,1364.7385844031292,1447.5107200033906,928511.4296515225
Chile,t,60,2021-02-07,1165.107761137053,1416.575404327885,1499.3475399281465,947670.9196739903
Chile,t,60,2021-02-14,1208.956128955934,1460.423772146766,1543.1959077470274,966838.819841391
Chile,t,60,2021-02-21,1208.956128955934,1495.1053037467914,1577.8774393470528,986015.1301537247
Chile,t,60,2021-02-28,1247.3033424960597,1533.452517286917,1616.2246528871785,1005199.8506109911
Chile,t,60,2021-03-07,1292.1619273112801,1578.3111021021375,1661.083237702399,1024392.9812131906
Chile,t,60,2021-03-14,1292.1619273112801,1616.542191160383,1699.3143267606442,1043594.5219603229
Chile,t,65,2020-03-01,0,-1.995094447185096,0,15377.033094899689
Chile,t,65,2020-03-08,0,0.6835951460098215,2.6786895931949175,30765.338818822558
Chile,t,65,2020-03-15,0,13.857972684683943,15.85306713186904,46164.899888812215
Chile,t,65,2020-03-22,0,28.36652534753054,30.361619794715637,61575.70013899587
Chile,t,65,2020-03-29,0,56.06683108090945,58.06192552809455,76997.72452058434
Chile,t,65,2020-04-05,0,70.83801055875031,72.83310500593541,92430.95910187204
Chile,t,65,2020-04-12,0,58.58307379167138,72.83310500593541,107875.391068237
Chile,t,65,2020-04-19,0,39.23110107334105,72.83310500593541,123331.00872214089
Chile,t,65,2020-04-26,0,40.73918900649997,74.34119293909433,138797.80148312895
Chile,t,65,2020-05-03,0,39.09408581420794,74.34119293909433,154275.75988783
Chile,t,65,2020-05-10,0,62.313436857553796,97.56054398244018,169764.87558995653
Chile,t,65,2020-05-17,0,96.44656200637527,131.69366913126166,185265.14136030464
Chile,t,65,2020-05-24,74.12812982767429,170.57469183404956,205.82179895893594,200776.55108675396
Chile,t,65,2020-05-31,218.36403786462463,314.8105998709999,350.0577069958863,216299.09977426782
Chile,t,65,2020-06-07,395.85102136439974,492.297583370775,527.5446904956614,231832.7835448931
Chile,t,65,2020-06-14,581.7612028502352,678.2077648566105,713.4548719814969,247377.5996377603
Chile,t,65,2020-06-21,750.2931483570776,846.7397103634529,881.9868174883393,262933.54640908353
Chile,t,65,2020-06-28,900.668824616301,997.1153866226762,1032.3624937475627,278500.6233321605
Chile,t,65,2020-07-05,976.129951137719,1072.5765131440944,1107.8236202689807,294078.8305160013
Chile,t,65,2020-07-12,1085.9338213204799,1182.380383326855,1217.6274904517416,309668.16796060593
Chile,t,65,2020-07-19,1157.3486797226365,1253.7952417290119,1289.0423488538981,325268.6356659744
Chile,t,65,2020-07-26,1202.6487900017346,1299.09535200811,1334.3424591329963,340880.2336321067
Chile,t,65,2020-08-02,1249.109329676348,1345.5558916827233,1380.8029988076096,356502.96185900277
Chile,t,65,2020-08-09,1287.0012578002882,1383.4478198066633,1418.6949269315498,372136.82034666266
Chile,t,65,2020-08-16,1287.0012578002882,1406.0328649010496,1441.2799720259359,387781.8090950864
Chile,t,65,2020-08-23,1287.0012578002882,1427.558774347797,1462.8058814726835,403437.928104274
Chile,t,65,2020-08-30,1287.0012578002882,1425.2549533839258,1462.8058814726835,419105.17737422534
Chile,t,65,2020-09-06,1287.0012578002882,1449.3286028360023,1486.87953092476,434783.5569049405
Chile,t,65,2020-09-13,1287.0012578002882,1460.9614411980317,1498.5123692867894,450473.06669641956
Chile,t,65,2020-09-20,1287.0012578002882,1490.3070702587252,1527.8579983474829,466173.7067486624
Chile,t,65,2020-09-27,1287.0012578002882,1526.489016015076,1564.0399441038337,481885.47706166905
Chile,t,65,2020-10-04,1287.0012578002882,1536.5994498132422,1574.150377902,497608.3776354395
Chile,t,65,2020-10-11,1287.0012578002882,1568.6985700915147,1606.2494981802724,513342.4084699738
Chile,t,65,2020-10-18,1287.0012578002882,1580.8146040204408,1618.3655321091985,529087.5695652718
Chile,t,65,2020-10-25,1287.0012578002882,1616.9443716279632,1654.4952997167206,544843.8609213338
Chile,t,65,2020-11-01,1287.0012578002882,1632.0543431497663,1669.605271238524,560611.2825381596
Chile,t,65,2020-11-08,1287.0012578002882,1645.0821134573523,1682.63304154611,576389.8344157492
Chile,t,65,2020-11-15,1287.0012578002882,1655.938215247878,1693.4891433366356,592179.5165541025
Chile,t,65,2020-11-22,1287.0012578002882,1688.508194716555,1726.0591228053124,607980.3289532198
Chile,t,65,2020-11-29,1287.0012578002882,1706.65487896743,1744.2058070561877,623792.2716131008
Chile,t,65,2020-12-06,1332.5671514657975,1752.2207726329393,1789.771700721697,639615.3445337457
Chile,t,65,2020-12-13,1332.5671514657975,1773.0305312108574,1810.581459299615,655449.5477151544
Chile,t,65,2020-12-20,1332.5671514657975,1781.893469657407,1819.4443977461647,671294.8811573269
Chile,t,65,2020-12-27,1377.2797578435418,1826.6060760351513,1864.157004123909,687151.3448602632
Chile,t,65,2021-01-03,1377.2797578435418,1864.9545108399966,1902.5054389287543,703018.9388239633
Chile,t,65,2021-01-10,1445.0423294747352,1932.71708247119,1970.2680105599477,718897.6630484272
Chile,t,65,2021-01-17,1491.991944726598,1979.6666977230527,2017.2176258118104,734787.5175336549
Chile,t,65,2021-01-24,1554.8985398387235,2042.5732928351783,2080.124220923936,750688.5022796466
Chile,t,65,2021-01-31,1624.53150230538,2112.2062553018345,2149.757183390592,766600.617286402
Chile,t,65,2021-02-07,1672.662096160323,2160.3368491567776,2197.8877772455353,782523.8625539212
Chile,t,65,2021-02-14,1729.0659037381427,2216.7406567345975,2254.291584823355,798458.2380822042
Chile,t,65,2021-02-21,1798.5252949522069,2286.200047948662,2323.7509760374196,814403.7438712511
Chile,t,65,2021-02-28,1862.8319309730243,2350.506683969479,2388.057612058237,830360.3799210618
Chile,t,65,2021-03-07,1930.789302961917,2418.464055958372,2456.0149840471295,846328.1462316363
Chile,t,65,2021-03-14,1982.21529841736,2469.890051413815,2507.4409795025726,862307.0428029747
Chile,t,70,2020-03-01,0,3.5432616695866272,3.5432616695866272,11005.290845717976
Chile,t,70,2020-03-08,0,-9.885328843679162,3.5432616695866272,22020.750165954254
Chile,t,70,2020-03-15,0,1.7142667385942048,15.142857251859994,33046.38515280961
Chile,t,70,2020-03-22,0,-10.657904691070968,15.142857251859994,44082.202548215486
Chile,t,70,2020-03-29,0,-26.001787662559195,15.142857251859994,55128.20864393395
Chile,t,70,2020-04-05,0,-28.31731816460544,15.142857251859994,66184.40928155773
Chile,t,70,2020-04-12,0,-31.604423681138485,15.142857251859994,77250.80985251021
Chile,t,70,2020-04-19,0,-38.86302322753218,15.142857251859994,88327.41529804541
Chile,t,70,2020-04-26,0,-12.09302738675646,41.912853092635714,99414.23010924802
Chile,t,70,2020-05-03,0,11.705661654562135,65.71154213395431,110511.25832703336
Chile,t,70,2020-05-10,33.827488415619314,45.53315007018145,99.53903054957362,121618.5035421474
Chile,t,70,2020-05-17,98.68389070381147,110.3895523583736,164.39543283776578,132735.96889516676
Chile,t,70,2020-05-24,213.56932965159356,225.2749913061557,279.2808717855479,143863.65707649876
Chile,t,70,2020-05-31,407.4839362990494,419.1895979536115,473.1954784330037,155001.57032638128
Chile,t,70,2020-06-07,693.4278499037484,705.1335115583105,759.1393920377027,166149.71043488287
Chile,t,70,2020-06-14,961.4012179052561,973.1068795598183,1027.1127600392106,177308.07874190283
Chile,t,70,2020-06-21,1184.404195889743,1196.1098575443052,1250.1157380236973,188476.676137171
Chile,t,70,2020-06-28,1385.436947554683,1397.1426092092452,1451.1484896886373,199655.50306024784
Chile,t,70,2020-07-05,1499.4996431663894,1511.2053048209516,1565.211185300344,210844.55958085723
Chile,t,70,2020-07-12,1644.5924539062853,1656.2981155608475,1710.3039960402396,222043.84569899915
Chile,t,70,2020-07-19,1773.7155505605697,1785.4212122151318,1839.4270926945242,233253.36141467362
Chile,t,70,2020-07-26,1859.8691035208628,1871.574765175425,1925.580645654817,244473.10672788063
Chile,t,70,2020-08-02,1951.0532827848474,1962.7589444394096,2016.7648249188017,255703.08163862015
Chile,t,70,2020-08-09,2017.2682579569127,2028.973919611475,2082.9798000908672,266943.28614689223
Chile,t,70,2020-08-16,2093.5141982487953,2105.2198599033572,2159.22574038275,278193.72025269683
Chile,t,70,2020-08-23,2177.791272480219,2189.4969341347814,2243.5028146141735,289454.3839560339
Chile,t,70,2020-08-30,2177.791272480219,2218.8053107340975,2272.8111912134896,300725.2772569036
Chile,t,70,2020-09-06,2230.1311194850446,2271.145157738923,2325.151038218315,312006.4001553058
Chile,t,70,2020-09-13,2278.5026045429004,2319.516642796779,2373.522523276171,323297.7526512405
Chile,t,70,2020-09-20,2348.905894911848,2389.919933165726,2443.925813645118,334599.33474470774
Chile,t,70,2020-09-27,2408.341157461124,2449.3551957150025,2503.3610761943946,345911.1464357076
Chile,t,70,2020-10-04,2408.341157461124,2463.8225969256564,2517.828477405049,357233.1877242399
